years_experience,coding_score,education_level,portfolio_quality,ivy_league,unpaid_internships,golf_club_member,lacrosse_player,birth_month,zodiac_fire_sign,race,hired
7.0765684988237,47.256701782517666,3,4.672412341948677,0,3,0,0,4,1,1,0
20.0,65.74547389632444,2,3.9571069432149564,0,4,0,0,5,1,1,1
8.301370248934806,68.68548035273093,1,5.6829505319096905,0,0,0,0,10,0,0,1
3.082844194299299,22.36074430025991,2,5.257862088076778,0,1,0,0,12,0,0,0
11.704928305544698,84.9953301176166,2,3.999689049085421,0,0,0,0,1,1,0,1
2.6368729712502597,18.824754937237167,2,5.942391666064701,0,1,1,0,2,0,0,0
3.721508572807055,27.293674375224537,3,6.876315214779795,0,1,0,0,8,0,1,1
3.242109834599156,44.764246527518075,2,3.428363197350441,0,1,0,0,7,1,0,0
2.967630373235937,88.49881026374112,3,10.0,1,1,0,0,12,1,1,1
7.462515499728831,43.83486740493227,2,1.9341156858043442,1,1,1,0,12,0,1,1
3.7408572083007496,49.361322198983785,2,3.2966185473181984,0,4,0,0,5,0,1,1
1.904231676769794,78.64157207809127,2,5.4679360606047265,1,2,1,0,1,1,1,1
1.4930961124881805,43.993637148690546,4,9.493746236753097,0,3,0,0,10,0,1,0
0.19239099265817272,26.431265741386486,3,3.87481861663875,0,3,0,0,2,0,1,0
4.375685904220726,41.65530329523371,2,2.8685073748088263,1,0,0,0,5,0,0,1
1.3065732776053915,77.41583667611555,2,6.098482956857491,0,1,1,0,11,1,1,1
0.8016297498649482,51.417299941102726,4,4.502811184563858,0,3,0,0,8,0,1,0
5.304125953072564,88.6131651811252,2,6.330511389908864,1,1,0,0,1,0,1,1
5.716101860392699,64.7586985252431,2,4.85843890019916,0,2,1,0,9,0,1,1
6.974756467472872,37.10382127213033,2,3.2856669157400886,0,0,0,0,2,0,0,0
3.5016334215322464,51.02152608930157,2,9.69775194082846,1,0,0,1,7,1,1,1
11.224157305174632,32.93563763716241,2,0.0,0,2,0,0,11,0,0,1
13.771210548425588,36.631339387024596,1,8.640477500699543,0,0,0,0,12,0,0,1
8.234944536320706,100.0,3,6.866523808467854,1,2,1,0,4,1,1,1
5.047426134206695,70.37249020067622,1,3.5088214169455707,0,4,1,0,3,0,1,1
1.8100238512494002,67.22195978013346,3,8.74484020966753,0,1,0,0,4,0,0,1
20.0,37.53639369383872,2,2.257161601511479,0,1,0,0,10,0,0,1
1.6019641993209075,81.39168132562158,2,7.016221924015049,0,1,0,0,5,0,0,1
1.132351155352499,71.98831203585874,1,0.8347097739057796,0,0,0,0,1,0,0,0
2.9183627216494115,87.63242578715543,3,2.7082436140592496,1,4,1,1,6,1,1,1
0.2925997229306184,86.66228296796899,2,2.7032763487042457,0,1,0,0,5,0,1,0
19.197224599294543,20.41821423804956,2,3.498686679142402,0,5,1,1,2,0,1,1
4.438924025553051,27.803210214601854,2,5.0231622307573165,0,0,0,0,5,0,0,0
4.070386847783398,29.924243690727273,3,3.3480472717836847,0,0,0,0,1,0,0,0
5.332607936509008,31.12118713335126,1,0.9271780966044227,1,0,0,1,10,0,1,0
3.4360606173056887,56.46904728520781,2,5.926901537401357,0,1,0,0,5,0,1,1
0.1629440534582136,38.66393095808365,2,5.097901845854958,1,2,1,0,12,0,1,1
4.737762760960768,91.45197081525038,3,5.81785468179636,0,0,1,1,7,0,1,1
6.296967355612115,88.09359764163275,2,5.3438358185319546,0,0,0,0,10,0,0,1
2.6956887874652224,49.87076811841921,3,6.908470563970331,0,0,0,0,12,1,0,1
7.079554609813728,89.1065243229958,3,4.849035293677794,0,0,0,0,2,0,0,1
1.287389556498237,79.76269254480404,3,7.025041269620619,1,2,1,0,6,0,1,1
1.2504967764741615,40.985868816454825,2,3.4486067037975445,0,1,0,0,12,0,1,0
0.8802085082512099,9.81569311948877,2,3.562659241322294,0,2,0,0,6,0,0,0
2.326033841319888,45.64063230078541,3,7.752078790796386,0,0,0,0,1,1,0,1
9.386980116787603,37.10755737843054,2,7.711337316454578,0,4,0,0,7,1,1,1
8.79874833122851,54.13011250291661,2,6.147484285561665,0,0,0,0,2,0,0,0
2.413006907487217,51.78456573749498,2,3.2217841742803848,0,1,0,0,10,0,1,0
4.4472550077661985,51.26035317798457,4,3.060735129408487,0,2,1,1,12,0,1,1
6.379426749490056,60.47369482758329,2,7.656127924722542,0,2,1,0,8,0,1,1
1.3801298452117228,25.749561058326428,2,7.545329855156319,0,1,1,0,10,0,1,1
0.9204621346650812,58.22720555139416,3,4.87284128465975,1,1,0,0,4,0,1,1
17.89492494002064,41.207676939659876,2,9.683769853939706,1,0,0,0,2,1,1,1
4.805882376994842,53.99964399727374,4,5.917800143892278,0,1,0,0,3,0,0,1
19.92719657785471,69.1481969046438,2,2.7856012519377606,0,3,0,0,6,0,1,1
2.0606059573154587,25.512004535579408,3,4.448737800664217,1,1,0,0,2,0,1,1
6.070649398977711,44.37412694660861,2,5.010941156010747,0,0,0,0,3,0,0,0
1.2590246920003088,47.629315319422716,3,5.172797273498227,1,0,0,1,11,0,1,1
1.5136413124212433,39.71462056858718,3,7.5000064357034155,0,2,1,1,5,0,1,1
3.586196610359471,67.99658992265914,3,3.087422174671282,0,1,0,0,11,0,0,1
1.9255052915195434,35.59223282399057,3,2.3369754017755664,0,1,0,1,4,0,1,0
0.9173404521060663,38.89199201115322,2,6.204647366010191,1,3,1,0,6,1,1,1
1.5250276506780738,35.80161734095871,4,3.9860309821482924,0,2,0,0,4,1,1,1
0.18201508417577306,71.84110822877604,3,9.847012246933648,0,2,1,0,10,0,1,1
6.094140016883758,40.15111775175566,3,6.886440762951265,0,0,0,0,1,0,0,1
3.387517488538702,59.20090781767112,3,3.9492070953195197,0,0,0,0,5,0,0,0
0.494921470743911,89.51410202460148,2,7.425707477568412,0,0,0,0,5,0,0,1
0.9418630967801651,48.50363159298829,3,6.460821590166011,0,1,0,0,6,0,0,1
0.5409032096846931,72.24121360066314,1,6.267394294926556,0,2,0,1,5,0,0,1
4.741394820513806,83.42708168186256,3,4.755512136823015,1,2,1,1,1,1,1,1
0.49474094658528733,70.54383120080828,2,5.8409017032769315,0,0,0,0,10,0,0,0
7.0178604871072086,49.66397368044519,2,0.7940841988146712,1,2,0,0,6,0,1,0
0.10362094755511543,62.842155179972266,4,7.634178808444101,0,0,0,0,10,0,0,1
1.434250679674038,24.25242813729309,4,0.0,0,0,0,0,9,1,0,0
11.066770218216533,34.39913683700096,3,4.11575381194817,1,2,0,0,9,1,1,1
6.338670460111696,37.90649636736162,3,1.8085788936119322,0,1,0,0,1,0,1,0
0.37883776593017926,94.81224240348564,3,3.9982977175369534,1,4,1,0,11,1,1,1
8.605371078723687,33.74830971489466,3,4.851765455175789,1,5,1,1,12,0,1,1
3.396567755226492,33.450464974763406,2,2.606412932167577,0,0,0,0,1,0,0,0
9.379501195485243,29.12158039502033,4,0.0,0,0,0,0,3,1,0,0
4.590709401593361,61.196235238615216,3,5.414131448282116,1,2,1,0,3,0,1,1
5.725894887477247,52.852427853377655,3,9.17287956405579,1,1,1,0,12,0,1,1
20.0,71.7351795405313,4,4.2974396662999865,0,2,0,0,9,1,1,1
1.3220127503106829,63.425193321547084,2,6.9186619124516,0,1,0,0,4,0,1,1
4.890106990460945,22.39220306551865,2,8.008769675113772,1,2,0,0,2,1,1,1
3.0839074168941307,33.854444599792586,4,1.1999241509084038,0,3,0,0,4,1,1,1
0.2012563751970428,77.30657496551643,2,4.085449697043358,0,0,0,0,9,0,0,1
0.0728818118715084,45.9340351084639,3,2.447228776622397,1,0,0,0,6,0,1,1
0.6347856969866164,73.75183636036026,2,3.3874459240436723,1,4,1,0,5,1,1,1
5.236152293674042,47.00638104169366,3,8.404023402293259,0,0,0,0,6,0,0,1
4.186971341899949,30.646871434229574,3,5.447358972848384,0,1,0,0,12,1,1,0
4.030790666780094,43.93478444666588,3,6.577647202090348,0,0,0,0,7,0,0,1
0.1618761502882596,30.63900408900608,2,4.912201788072429,0,0,0,0,2,0,0,0
3.1678201760831186,38.688944751951524,2,2.5788947085289124,0,1,0,0,3,0,1,0
12.926253368371476,54.01851413130492,3,6.356231394437412,1,1,1,0,10,0,1,1
2.5341005271362893,60.23210180738041,4,7.505150742885643,0,2,1,0,3,0,1,1
4.903112635751033,18.19617353491404,1,5.6347484323373145,1,4,0,0,6,0,1,1
7.566519351922548,49.65263984981804,2,5.97824872351987,1,0,0,0,2,0,1,1
7.6606550060962775,38.267685288804955,2,2.5303972272664312,0,0,0,0,7,0,0,0
3.662352351780975,37.03170382082375,4,6.413727266298452,1,1,0,0,9,0,1,1
9.757949329849607,52.65369238266154,3,7.692027645852698,0,2,0,0,3,0,1,0
2.482790235184268,38.990962546215755,4,5.809170948542907,1,0,0,1,9,0,1,1
10.97732529629809,77.64275989693348,2,1.4064335082462147,0,0,0,0,12,0,0,0
1.3736789676712218,73.7612375250212,2,8.271259001550563,1,4,0,0,6,1,1,1
1.6440233870775511,73.6365658788408,3,3.1103522127124723,1,1,1,1,3,0,1,1
0.2729178449354783,40.101796090193965,2,5.775573653779823,1,2,0,0,4,0,1,0
7.937937811415056,30.750023301613552,2,6.905952537121837,0,1,0,0,10,0,0,1
2.6983142097237844,51.64059858776231,2,7.159236644101989,0,5,1,0,10,0,1,1
1.3010908353380564,46.99303267427466,2,1.3998863764403087,0,0,0,0,6,0,0,0
1.3184625354642816,37.8235367515327,2,5.234434512145875,0,0,0,0,10,0,0,1
11.583417106606614,26.48531106666077,1,5.102043221765218,0,2,0,0,7,0,1,1
8.97632604964221,49.16964061463857,2,7.878056375453022,0,2,0,0,8,0,0,1
4.031925265953175,41.918610994950534,2,5.9174470848212595,1,1,1,1,7,0,1,1
4.787006553900762,63.76694074076039,3,7.89623532208992,0,0,0,0,5,0,0,1
3.2153660664760757,63.30212103042959,2,6.079835199770307,0,0,0,0,6,1,0,1
2.48516049073393,72.01599610845435,2,4.8516675908775655,1,2,1,1,1,0,1,1
12.35365093494989,24.814088962399236,1,5.3877188430763185,0,0,0,1,3,1,1,1
0.6711593524825217,58.021166153872656,2,8.047193834204926,0,0,0,0,8,1,0,0
2.7102640299630805,35.450685875326556,3,2.406136328997502,0,2,1,0,3,0,1,0
2.1122571207796,25.591715783778305,3,6.811909020241064,0,3,0,0,3,0,1,1
3.4472772195772183,41.4279552610258,3,3.744768017558426,1,0,0,0,7,1,1,0
3.059051549185523,71.37409960269235,2,3.315041831502594,1,3,0,0,12,0,1,1
3.6582918565901634,42.55363292859032,2,7.046852733232346,0,0,0,0,8,0,0,0
0.7536434082277698,81.30909319918224,2,3.2338254899780123,1,2,1,0,5,0,1,1
3.5989087782084606,60.97757031040667,4,5.75414943385065,0,0,0,1,7,0,1,1
1.3881228547753555,42.11819042038846,3,4.02211715568047,1,2,0,1,7,1,1,1
1.0187353571061528,73.20096857812817,1,0.28612660820705305,0,3,0,0,8,0,0,0
0.33515729649647674,58.90793544228571,2,5.955431960208697,1,0,1,0,2,0,1,1
7.19115107280868,31.348812231065892,2,5.252642545913579,0,0,0,0,12,0,0,0
2.7882055020689345,87.17605271161031,2,1.1798389711703634,0,2,1,0,5,0,1,1
4.926110213491064,55.18957646172953,3,3.6028209169222762,0,1,0,0,3,0,0,1
6.5022963389905355,50.375923839709834,2,1.3860157665753907,0,2,0,0,3,0,1,1
5.686505695318766,32.88934660188768,3,6.463379774592826,1,2,1,0,5,0,1,1
3.179117359978833,73.59076535215476,2,7.775986405420193,0,2,1,1,2,0,1,1
2.4542860392352486,60.34550854722613,2,6.698981210092372,0,0,0,0,5,0,0,0
2.3577033265287604,62.58476360590482,2,6.978260313600183,0,0,0,0,11,1,0,1
5.108934018736221,39.84937312948463,3,3.9643391886663717,0,5,0,0,4,0,1,1
3.4139485733030734,66.68201143820137,2,6.0938560222207485,0,0,0,0,10,0,0,0
9.456758202051263,68.23627187141604,2,4.9818627397156785,1,0,1,0,8,0,0,0
10.385301269056788,36.62443522437755,3,5.370629032177639,1,1,0,0,1,0,1,1
0.9350248021773298,21.660197206380182,2,6.914862920909044,1,3,0,0,4,0,1,1
0.7322648839032536,61.62746118677848,2,7.350974841294472,1,1,0,0,12,0,1,1
4.976682223632017,18.533061007885205,2,4.220487220722968,0,0,0,0,7,0,1,0
1.7921377375597256,53.04031555675559,3,2.1847103772899024,0,0,0,0,2,1,0,0
0.09372659791713167,41.055097904253856,1,4.625190930614288,0,0,0,0,2,0,0,0
10.975055266279199,74.37330421577842,3,4.561453429372231,0,2,0,0,5,0,0,1
1.2867393254062656,42.14312218465585,2,5.569195760028313,0,3,1,1,9,1,1,1
13.245180378547381,72.14545944007608,1,6.665991836928246,0,4,0,0,10,0,1,1
6.319223615108011,39.71581111273947,3,1.1708360690318855,0,1,0,0,10,0,0,0
7.191170688717852,69.99982010119223,3,3.6581728976170482,0,1,1,0,12,1,0,1
1.1248604590866957,91.20683087673663,3,3.072223621365119,0,1,0,0,8,0,0,1
1.334134804011124,28.639057232675192,2,7.501787577383581,1,1,0,0,5,0,0,1
3.683069114402597,55.84071443461816,2,4.583258213295225,0,1,0,0,7,0,0,1
0.9443136342839689,100.0,3,3.974232860876424,1,2,1,0,8,0,1,1
1.8223238347809088,51.331776538058435,2,6.076603384893156,1,4,0,0,3,1,1,1
1.9390774987960415,51.23576540459297,1,3.8139872981679543,0,0,0,0,9,0,0,1
0.8695646425472725,65.76997894702039,2,4.969610446406302,0,0,0,0,7,1,0,1
1.1482158494523322,50.82161728189509,2,8.628142400224053,0,0,1,0,11,1,1,1
7.7688771320994645,15.85548010858895,2,8.572580647773288,0,1,0,0,12,0,1,0
0.9147839198237112,72.64574749677877,4,4.185231353874362,0,0,1,0,4,0,0,1
0.1443507650705187,9.941031722696145,3,4.635276395680845,0,1,1,1,1,1,1,0
4.9625519649925325,41.664166977233165,4,3.761942998538389,0,1,1,0,7,1,1,1
18.644991686135207,74.14851498313297,4,1.1482694499196597,0,5,0,0,6,0,1,1
2.011454366304934,42.86915142714429,2,7.072378690193435,0,0,0,0,7,0,0,1
0.6315346355743773,36.12607015071192,2,9.84268423334353,0,1,0,0,7,0,0,1
4.224356164441357,67.5852781033312,2,4.113101124698454,1,3,0,0,12,0,1,1
11.84117908710343,32.97770426331227,3,3.366412545421457,0,0,1,0,10,0,0,1
7.663814649666406,25.555485608160925,2,4.4543064073199865,0,4,0,0,6,0,1,1
4.871133733534744,55.490279749865664,2,5.1700920956571705,1,1,1,0,1,0,1,1
1.8920946046036258,46.34153403174818,2,2.728939779586239,0,0,0,0,8,0,0,0
3.9031224934297533,25.12653771622316,2,4.0830430780317375,0,0,0,0,2,0,0,0
0.47839786728220457,62.7390507998974,2,7.029794507876037,0,0,0,0,5,1,0,0
5.680720762431424,59.28975211154467,2,5.254761268934543,0,0,0,0,8,0,0,1
6.456667009569013,42.80489966788736,3,7.5407720562579605,0,0,0,0,7,0,1,1
16.766555688087095,44.17335987750107,1,5.729535705723004,0,2,0,0,2,0,1,1
1.5082110414087613,59.407854840183134,4,2.8221654624541626,0,3,0,0,6,1,1,1
0.09314431924987711,73.80722839504132,1,3.847972046560481,0,3,1,0,11,0,1,1
3.943980197246444,44.3441357978135,4,5.4968241271089635,0,1,1,0,1,1,1,1
6.134339616993051,63.093769860162894,2,2.754821448077785,1,1,0,0,7,0,0,1
7.81294997276007,61.30400434169198,3,2.495360534178787,0,1,1,0,10,1,1,1
1.076738422427535,67.58614585417953,2,2.615598893268549,0,2,0,0,2,0,0,1
1.5173832231660658,50.7861839748693,3,6.031608775627632,0,2,0,0,6,0,0,1
3.5932575965441482,31.753489718672842,3,4.267519969154924,0,1,0,0,11,0,0,0
2.006873500998351,40.75001693600061,2,7.364883262185895,0,0,0,0,7,0,1,0
9.848865111197858,56.857069315632955,2,3.2071592341067268,0,0,0,0,12,0,1,1
3.209990943435352,86.36928756763186,2,0.0851994640923035,1,5,0,0,9,0,1,1
8.036666745459737,40.31960753607443,2,4.73858976239357,1,0,0,0,3,0,1,1
4.344886388502519,66.09574887054798,2,8.295110060787641,1,0,0,0,2,0,0,1
7.416012200002639,43.4388709864648,3,5.069138833897211,0,3,0,0,4,0,1,1
2.0223753907254265,52.209375117722715,2,2.255813513734261,0,1,1,0,4,0,1,0
8.901624131180041,80.30793498527186,3,1.751446807586508,0,0,0,0,5,1,0,1
1.6049694423546281,65.28585162840866,3,7.395803827846981,1,0,0,0,7,1,1,1
3.94937871700656,25.174014545180864,3,3.3851264571161774,1,0,0,0,3,1,0,0
1.204037682167076,38.55049952376818,2,8.08359065531306,0,1,0,0,5,1,0,1
3.2268020898257435,75.12442688882717,2,6.3081868977025675,0,0,0,0,10,0,0,1
1.914912797912556,52.83756085256991,2,3.46086257119063,0,2,0,0,5,0,1,1
1.5510253112381749,27.02319760768273,2,7.334273688623282,0,2,0,0,7,0,1,1
17.053969106958554,33.62095110052558,2,3.152205693473462,0,0,0,0,9,1,0,0
0.8722080592699971,64.06987045422343,4,2.105325775110004,0,1,0,0,10,0,1,1
7.739970189305403,69.88820562435261,3,3.2665092133111093,0,1,0,0,11,1,0,1
20.0,50.35710602964349,2,6.5374733031804375,0,0,0,0,7,0,0,1
0.1005109278708012,99.50627601872205,2,7.275933978002673,0,1,1,0,3,0,0,1
6.003680474663965,66.48304726911277,2,4.207945474264177,0,3,1,0,3,0,1,1
1.4578601798370225,45.130378607341996,4,1.2633773777217088,1,1,1,1,3,1,1,1
0.20665137007189138,33.68587903801311,4,1.8864670777438879,0,0,0,0,12,0,0,0
2.5782661141043146,30.502313907219172,2,2.8647088562812733,0,3,1,0,1,1,1,1
13.683622808588005,56.70842640960739,2,2.412006241499752,1,0,1,1,10,1,1,1
0.059174253782710254,40.22445910173187,2,5.530860752129133,0,1,1,0,6,0,1,0
4.432272606707372,83.4748750796685,2,8.876231689448902,0,1,0,0,10,1,0,1
3.4797202266651563,79.32623605835718,2,6.591553148051175,0,0,0,0,4,1,0,1
10.33298846568718,62.66133094994454,3,2.743538310018521,0,2,1,1,10,1,1,1
0.4387039302858321,26.420076540862087,2,3.6112484686668895,1,2,0,0,11,0,1,0
5.7210726689920435,36.5556225489519,3,4.001418641402386,0,0,0,0,4,1,0,0
5.698885747821575,75.11355051482201,2,5.778428333986172,0,0,0,0,3,0,0,1
5.529393378079629,38.73867600409796,3,8.142509471704019,0,0,0,0,4,1,1,0
14.265480583687463,72.44283467839048,3,4.065199241098292,0,3,0,0,3,0,1,1
8.660500914419641,59.49207846069522,2,8.077554582136377,0,1,0,0,2,0,0,1
0.21439515971052345,51.03435769626375,3,9.207821916844456,0,0,0,1,8,0,0,1
3.1846173848926234,35.94334374129118,2,4.300186267422549,0,0,0,0,9,1,0,0
2.5370992849078657,48.115123129504966,2,4.248710757877384,0,0,0,0,11,0,0,0
1.8563853402793011,53.792959097497956,2,4.278761265217767,0,1,0,0,8,0,1,0
3.001351841828442,70.65077796602243,2,5.124979971375773,0,2,0,1,10,1,1,1
2.424118002075716,32.28528798732491,1,4.283641806436348,0,0,0,0,10,1,0,0
2.8311094250635827,44.7436631494777,3,6.768354922778611,0,0,0,0,4,0,0,0
19.37890516213698,50.896462638645694,2,1.902337439214436,0,1,0,0,2,0,0,1
0.4640479056669409,63.253567153723296,1,3.930755809407776,0,2,0,0,6,0,0,0
12.770053555485614,31.830713249544463,3,5.658349346144471,0,2,1,0,5,0,1,1
3.271908946317213,23.6686041422557,3,6.740169014321023,1,1,0,0,6,0,1,0
4.887404265817185,63.479303034200996,2,9.390570127361482,0,0,0,0,4,0,0,1
8.865168478763065,19.641017701065934,2,2.421949544738118,1,1,0,0,2,0,0,0
2.2350542375714446,75.69959429524337,2,3.695915171625488,0,0,1,0,11,0,0,0
2.8142969092857477,46.88147805034184,2,0.46718685354532585,0,0,0,0,4,0,0,0
2.6340846990936195,19.049378354511074,3,2.7802619852942714,0,0,0,0,1,1,0,0
2.347866789414759,40.391595611930114,2,1.462149406131915,1,0,0,0,9,1,1,0
12.986749051110893,57.58247266138474,2,3.957405209871343,0,1,1,0,10,0,1,1
8.828409067401651,39.345978248900444,4,4.543268814716738,0,2,0,0,6,1,1,1
0.577054200670983,50.40059497648695,3,5.938908479675123,1,2,1,0,7,1,1,1
0.5721372174755326,64.80156731410572,2,4.402800939360157,0,2,0,0,8,0,1,1
2.791940963657866,45.956193292247605,3,5.939874160824308,1,1,1,0,7,0,1,1
0.5193491183061383,31.258846470677327,3,5.228148334187885,0,4,0,0,5,0,1,1
4.826001391280244,44.02032005256318,2,2.9333535884996333,1,3,0,1,1,0,1,1
0.7756234791611584,78.2968027291852,3,1.6274525883182442,1,1,1,1,10,0,1,1
3.694628692507776,83.70128690666368,2,6.167363999792132,1,2,0,0,1,1,1,1
0.03623068478638072,9.601476521154495,3,8.293005970029014,0,3,1,1,2,1,1,1
1.9033479802507214,71.82055818382955,4,10.0,0,0,0,0,1,0,0,1
5.653468029628435,55.002954320707126,2,6.870909402469242,0,1,0,0,11,0,1,1
3.308619909530443,68.479653582403,3,7.915030423888124,0,3,0,0,7,0,1,1
19.14518915506165,38.99023479464741,3,5.92291940807787,1,2,1,0,6,0,1,1
10.361487449128612,14.634729809970281,3,5.604018771180423,0,0,0,0,4,0,0,0
2.224181239411392,61.68977577294923,3,5.222002047583056,0,2,0,1,4,0,1,0
0.2327676791715474,31.180454774345662,1,4.788380711958272,0,1,0,0,8,1,0,0
9.341894967165258,22.234151370302953,3,6.21415311085827,1,1,1,0,9,1,1,1
12.108775405322351,23.631972350530674,3,3.9588058372705524,0,1,0,0,10,0,1,0
8.591450178299578,62.01827564830669,3,4.705115096825616,1,2,0,0,2,0,1,1
0.6845422475939165,52.78904932058394,3,2.6440674340712227,0,3,1,1,8,0,1,1
20.0,65.64932043749347,1,5.949853338129818,0,0,0,0,5,0,0,1
1.4959685326457726,63.381505089927295,2,3.081804917706997,1,0,0,0,1,0,0,1
6.440485633599202,41.58132870832468,3,5.067489980960425,0,1,0,0,2,1,0,1
11.931729322058871,48.59052852245089,4,6.000982187284761,0,5,0,1,7,0,1,1
1.3438901871816757,39.77124942434921,2,6.171782862739627,0,1,1,0,3,0,1,0
11.94390517690789,45.79344454269018,2,6.543017075630869,0,2,0,0,7,0,0,1
1.851563145005537,30.65490524037868,3,4.573416949703889,1,0,0,0,4,1,1,1
18.735344972357986,57.8096858774867,3,5.972127558779375,1,2,1,1,6,1,1,1
1.6512781418334013,71.50241497963513,3,4.026749473775592,0,2,1,1,2,0,1,1
15.334619025671731,33.66773940358027,1,1.0582525739795536,0,3,0,1,5,1,1,1
0.27515742093429507,75.62539290802685,3,6.060618547483119,0,0,0,0,9,0,0,1
6.17683598483115,52.27042992955884,3,5.596976213728284,0,2,0,0,10,0,0,1
3.7976223836378047,54.82157952811627,3,7.026647005798272,0,1,0,0,10,0,0,1
3.249261171911968,16.011409607849636,3,4.949422574256797,1,1,1,0,1,0,1,1
1.2647565707413237,13.854753808685317,2,1.7936732685651768,0,0,1,0,11,0,1,0
6.114007955993685,52.88232725559364,4,4.816738431271555,0,0,0,0,4,0,1,0
1.058604515884479,65.79464249264015,3,6.7731611294794565,1,2,0,0,3,1,1,0
4.024214115067237,36.57239112710095,2,5.952069617592854,0,1,0,0,11,0,1,1
1.46009306192137,83.40187801166178,4,4.706510854210329,0,2,0,0,12,1,0,1
15.57498726061122,64.69871948508631,4,1.672881544173634,0,1,0,0,3,1,0,1
0.14524530915993475,31.833174965840296,3,2.9479660901921547,0,3,0,1,10,0,1,1
1.1140197956060596,50.61697334107014,2,5.954477723702736,0,0,0,0,2,0,0,0
